system,sigma,variant,cfg,rmse_rms,rmse_med,rmse_p95,anees,fire,metrics,covariance_policy,runs,cov_bad_runs,cov_bad_frac,secs,labels,gain,recal,metric
batt,0.0001,EKF2,F1,0.015075779699432345,0.00019298389736759614,0.0005067515291913398,298.72215381691655,0.061366666666666674,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,416.1672829000004,v4,single,single,I
batt,0.0001,EKF2,F2,0.04356223728534018,0.0002647856994797312,0.0009070493415674052,1.5200920817035302,0.14046166666666668,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,742.8813925,v4,single,set,Pinv
batt,0.0001,EKF2,F3,0.0003378328277635787,0.0001989363665663267,0.0005734013197563788,1.8062341910687127,0.0031283333333333337,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,817.7996123000003,v4,mean,single,Pinv
batt,0.0001,EKF2,F4,0.0002698316032821628,0.0002022969032936051,0.000492549114697797,0.9797823397482942,0.0015283333333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1137.6836305000002,v4,mean,set,Pinv
batt,0.0001,EKF2,IPLF2,0.027874701014532877,0.00026711276687401266,0.0022496473661424545,5371.645924180208,3.8129933333333335,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,919.5660330000001,v4,iplf,none,none
batt,0.0001,UKF,F0,0.08161591628698633,0.00023130626564260324,0.0033282936043068797,35548.04466854386,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,272.9231261,v4,conventional,none,none
batt,0.0001,UKF,F1,0.01991710566688242,0.00019303907809098156,0.0005355163835317926,715.0335657803516,0.07544333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,391.5127268000001,v4,single,single,I
batt,0.0001,UKF,F2,0.044397712420035776,0.0002711873327271428,0.0009310039970948874,1.3394658100371943,0.15197166666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,726.1410298999999,v4,single,set,Pinv
batt,0.0001,UKF,F3,0.0004001951776659022,0.00020219837818385845,0.0006642410944473438,2.5239703837586447,0.004275,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,797.5040549999999,v4,mean,single,Pinv
batt,0.0001,UKF,F4,0.00026910632714578086,0.00020043503022697696,0.0004909715298719791,0.9954677969773593,0.0015916666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1101.2323640999998,v4,mean,set,Pinv
